"","SITE","SUBSITE","TRTMT","PLOT","YEAR","SPP","STATUS","TISSUE","X","Y","Hit.Order","Abundance","Height..cm."
"11597","QHI","HE","CTL",6,2014,"SALPUL","LIVE","LEAF",9,8,NA,1,87
"11598","QHI","HE","CTL",6,2014,"SALPUL","LIVE","STEM",9,8,NA,1,1
"11599","QHI","HE","CTL",6,2014,"XXXcarex","STANDINGDEAD","LEAF",9,8,NA,1,1
"11600","QHI","HE","CTL",6,2014,"PEDSUD","LIVE","LEAF",9,8,NA,1,1
"11601","QHI","HE","CTL",6,2014,"XXXothermoss","LIVE","LEAF",9,8,NA,1,1
"11602","QHI","HE","CTL",6,2014,"XXXlitter","LITTER",NA,9,8,NA,1,1
"11603","QHI","HE","CTL",6,2014,"POAARC","LIVE","FLOWER",10,8,NA,1,124
"11604","QHI","HE","CTL",6,2014,"ERIVAG","LIVE","LEAF",10,8,NA,2,1
"11605","QHI","HE","CTL",6,2014,"ERIVAG","STANDINGDEAD","LEAF",10,8,NA,1,1
"11606","QHI","HE","CTL",6,2014,"FESBAF","LIVE","LEAF",10,8,NA,1,1
"11607","QHI","HE","CTL",6,2014,"FESBAF","STANDINGDEAD","LEAF",10,8,NA,2,1
"11608","QHI","HE","CTL",6,2014,"CARDIG","LIVE","LEAF",10,8,NA,1,1
"11609","QHI","HE","CTL",6,2014,"XXXothermoss","LIVE","LEAF",10,8,NA,1,1
"11610","QHI","HE","CTL",6,2014,"XXXlitter","LITTER",NA,10,8,NA,1,1
"11611","QHI","HE","CTL",6,2014,"ERIVAG","STANDINGDEAD","LEAF",1,9,NA,1,234
"11612","QHI","HE","CTL",6,2014,"SALPUL","STANDINGDEAD","LEAF",1,9,NA,1,131
"11613","QHI","HE","CTL",6,2014,"XXXothermoss","LIVE","LEAF",1,9,NA,1,1
"11614","QHI","HE","CTL",6,2014,"ERIVAG","LIVE","LEAF",2,9,NA,3,372
"11615","QHI","HE","CTL",6,2014,"ERIVAG","STANDINGDEAD","LEAF",2,9,NA,2,1
"11616","QHI","HE","CTL",6,2014,"XXXothermoss","LIVE","LEAF",2,9,NA,1,1
"11617","QHI","HE","CTL",6,2014,"XXXlitter","LITTER",NA,2,9,NA,1,1
"11618","QHI","HE","CTL",6,2014,"ERIVAG","LIVE","LEAF",3,9,NA,2,77
"11619","QHI","HE","CTL",6,2014,"ERIVAG","STANDINGDEAD","LEAF",3,9,NA,5,1
"11620","QHI","HE","CTL",6,2014,"SALPUL","LIVE","LEAF",3,9,NA,1,58
"11621","QHI","HE","CTL",6,2014,"XXXlitter","LITTER",NA,3,9,NA,1,1
"11622","QHI","HE","CTL",6,2014,"ARCLAT","LIVE","FLOWER",4,9,NA,1,322
"11623","QHI","HE","CTL",6,2014,"ERIVAG","LIVE","LEAF",4,9,NA,3,1
"11624","QHI","HE","CTL",6,2014,"ERIVAG","STANDINGDEAD","LEAF",4,9,NA,1,1
"11625","QHI","HE","CTL",6,2014,"XXXothermoss","LIVE","LEAF",4,9,NA,1,1
"11626","QHI","HE","CTL",6,2014,"XXXlitter","LITTER",NA,4,9,NA,1,1
"11627","QHI","HE","CTL",6,2014,"ERIVAG","LIVE","LEAF",5,9,NA,1,168
"11628","QHI","HE","CTL",6,2014,"ERIVAG","STANDINGDEAD","LEAF",5,9,NA,3,1
"11629","QHI","HE","CTL",6,2014,"ERIVAG","LIVE","FLOWER",5,9,NA,1,1
"11630","QHI","HE","CTL",6,2014,"SALPUL","LIVE","LEAF",5,9,NA,1,383
"11631","QHI","HE","CTL",6,2014,"XXXlitter","LITTER",NA,5,9,NA,1,1
"11632","QHI","HE","CTL",6,2014,"ERIVAG","LIVE","LEAF",6,9,NA,2,49
"11633","QHI","HE","CTL",6,2014,"ERIVAG","STANDINGDEAD","LEAF",6,9,NA,4,1
"11634","QHI","HE","CTL",6,2014,"ERIVAG","LIVE","FLOWER",6,9,NA,1,1
"11635","QHI","HE","CTL",6,2014,"XXXlitter","LITTER",NA,6,9,NA,1,1
"11636","QHI","HE","CTL",6,2014,"ERIVAG","LIVE","LEAF",7,9,NA,3,376
"11637","QHI","HE","CTL",6,2014,"ERIVAG","STANDINGDEAD","LEAF",7,9,NA,2,1
"11638","QHI","HE","CTL",6,2014,"SALPHL","LIVE","LEAF",7,9,NA,1,1
"11639","QHI","HE","CTL",6,2014,"SALPHL","STANDINGDEAD","LEAF",7,9,NA,1,1
"11640","QHI","HE","CTL",6,2014,"XXXlitter","LITTER",NA,7,9,NA,1,1
"11641","QHI","HE","CTL",6,2014,"XXXcarex","LIVE","LEAF",8,9,NA,2,48
"11642","QHI","HE","CTL",6,2014,"XXXcarex","STANDINGDEAD","LEAF",8,9,NA,1,1
"11643","QHI","HE","CTL",6,2014,"ERIVAG","STANDINGDEAD","LEAF",8,9,NA,3,1
"11644","QHI","HE","CTL",6,2014,"SALPUL","LIVE","LEAF",8,9,NA,2,381
"11645","QHI","HE","CTL",6,2014,"STELON","LIVE","LEAF",8,9,NA,1,1
"11646","QHI","HE","CTL",6,2014,"XXXlitter","LITTER",NA,8,9,NA,1,1
"11647","QHI","HE","CTL",6,2014,"XXXcarex","LIVE","LEAF",9,9,NA,1,94
"11648","QHI","HE","CTL",6,2014,"SALPUL","LIVE","STEM",9,9,NA,1,47
"11649","QHI","HE","CTL",6,2014,"ARCLAT","LIVE","LEAF",9,9,NA,1,1
"11650","QHI","HE","CTL",6,2014,"FESBAF","LIVE","LEAF",9,9,NA,1,1
"11651","QHI","HE","CTL",6,2014,"XXXothermoss","LIVE","LEAF",9,9,NA,1,1
"11652","QHI","HE","CTL",6,2014,"XXXlitter","LITTER",NA,9,9,NA,1,1
"11653","QHI","HE","CTL",6,2014,"POAARC","LIVE","LEAF",10,9,NA,1,72
"11654","QHI","HE","CTL",6,2014,"ERIVAG","STANDINGDEAD","LEAF",10,9,NA,1,1
"11655","QHI","HE","CTL",6,2014,"POLVIV","STANDINGDEAD","LEAF",10,9,NA,1,1
"11656","QHI","HE","CTL",6,2014,"FESBAF","LIVE","LEAF",10,9,NA,1,1
"11657","QHI","HE","CTL",6,2014,"XXXothermoss","LIVE","LEAF",10,9,NA,1,1
"11658","QHI","HE","CTL",6,2014,"XXXlitter","LITTER",NA,10,9,NA,1,1
"11659","QHI","HE","CTL",6,2014,"SALPUL","LIVE","LEAF",1,10,NA,2,381
"11660","QHI","HE","CTL",6,2014,"SALPUL","LIVE","STEM",1,10,NA,1,1
"11661","QHI","HE","CTL",6,2014,"XXXcarex","LIVE","LEAF",1,10,NA,1,1
"11662","QHI","HE","CTL",6,2014,"XXXcarex","STANDINGDEAD","LEAF",1,10,NA,1,1
"11663","QHI","HE","CTL",6,2014,"XXXothermoss","LIVE","LEAF",1,10,NA,1,1
"11664","QHI","HE","CTL",6,2014,"XXXlitter","LITTER",NA,1,10,NA,1,1
"11665","QHI","HE","CTL",6,2014,"ERIVAG","LIVE","LEAF",2,10,NA,3,220
"11666","QHI","HE","CTL",6,2014,"ERIVAG","STANDINGDEAD","LEAF",2,10,NA,2,1
"11667","QHI","HE","CTL",6,2014,"ERIVAG","LIVE","FLOWER",2,10,NA,1,1
"11668","QHI","HE","CTL",6,2014,"SALPUL","LIVE","LEAF",2,10,NA,1,388
"11669","QHI","HE","CTL",6,2014,"XXXothermoss","LIVE","LEAF",2,10,NA,1,1
"11670","QHI","HE","CTL",6,2014,"XXXlitter","LITTER",NA,2,10,NA,1,1
"11671","QHI","HE","CTL",6,2014,"ERIVAG","LIVE","LEAF",3,10,NA,3,39
"11672","QHI","HE","CTL",6,2014,"ERIVAG","STANDINGDEAD","LEAF",3,10,NA,2,1
"11673","QHI","HE","CTL",6,2014,"ERIVAG","LIVE","FLOWER",3,10,NA,1,1
"11674","QHI","HE","CTL",6,2014,"XXXlitter","LITTER",NA,3,10,NA,1,1
"11675","QHI","HE","CTL",6,2014,"ERIVAG","LIVE","LEAF",4,10,NA,3,76
"11676","QHI","HE","CTL",6,2014,"ERIVAG","STANDINGDEAD","LEAF",4,10,NA,2,1
"11677","QHI","HE","CTL",6,2014,"ARCLAT","STANDINGDEAD","LEAF",5,10,NA,2,147
"11678","QHI","HE","CTL",6,2014,"ERIVAG","LIVE","LEAF",5,10,NA,2,1
"11679","QHI","HE","CTL",6,2014,"ERIVAG","STANDINGDEAD","LEAF",5,10,NA,2,1
"11680","QHI","HE","CTL",6,2014,"XXXlitter","LITTER",NA,5,10,NA,2,1
"11681","QHI","HE","CTL",6,2014,"ERIVAG","LIVE","LEAF",6,10,NA,4,57
"11682","QHI","HE","CTL",6,2014,"ERIVAG","STANDINGDEAD","LEAF",6,10,NA,3,1
"11683","QHI","HE","CTL",6,2014,"SALPUL","LIVE","LEAF",6,10,NA,2,361
"11684","QHI","HE","CTL",6,2014,"XXXlitter","LITTER",NA,6,10,NA,1,1
"11685","QHI","HE","CTL",6,2014,"XXXcarex","LIVE","LEAF",7,10,NA,1,61
"11686","QHI","HE","CTL",6,2014,"ERIVAG","LIVE","LEAF",7,10,NA,2,1
"11687","QHI","HE","CTL",6,2014,"ERIVAG","STANDINGDEAD","LEAF",7,10,NA,2,1
"11688","QHI","HE","CTL",6,2014,"SALPUL","LIVE","LEAF",7,10,NA,1,46
"11689","QHI","HE","CTL",6,2014,"SALPUL","LIVE","STEM",7,10,NA,1,1
"11690","QHI","HE","CTL",6,2014,"XXXlitter","LITTER",NA,7,10,NA,1,1
"11691","QHI","HE","CTL",6,2014,"XXXcarex","LIVE","LEAF",8,10,NA,1,40
"11692","QHI","HE","CTL",6,2014,"XXXcarex","STANDINGDEAD","LEAF",8,10,NA,3,1
"11693","QHI","HE","CTL",6,2014,"XXXpeltigera","LIVE","LEAF",8,10,NA,1,1
"11694","QHI","HE","CTL",6,2014,"XXXothermoss","LIVE","LEAF",8,10,NA,1,1
"11695","QHI","HE","CTL",6,2014,"XXXlitter","LITTER",NA,8,10,NA,1,1
"11696","QHI","HE","CTL",6,2014,"SALPUL","LIVE","LEAF",9,10,NA,2,95
"11697","QHI","HE","CTL",6,2014,"FESBAF","LIVE","LEAF",9,10,NA,1,1
"11698","QHI","HE","CTL",6,2014,"FESBAF","STANDINGDEAD","LEAF",9,10,NA,1,1
"11699","QHI","HE","CTL",6,2014,"SALPHL","LIVE","LEAF",9,10,NA,1,1
"11700","QHI","HE","CTL",6,2014,"XXXothermoss","LIVE","LEAF",9,10,NA,1,1
"11701","QHI","HE","CTL",6,2014,"XXXlitter","LITTER",NA,9,10,NA,1,1
"11702","QHI","HE","CTL",6,2014,"POAARC","LIVE","LEAF",10,10,NA,1,47
"11703","QHI","HE","CTL",6,2014,"POAARC","STANDINGDEAD","LEAF",10,10,NA,1,1
"11704","QHI","HE","CTL",6,2014,"XXXothermoss","LIVE","LEAF",10,10,NA,1,1
"11705","QHI","KO","CTL",1,2014,"ALOALP","LIVE","LEAF",1,1,NA,1,79
"11706","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,1,1,NA,1,1
"11707","QHI","KO","CTL",1,2014,"DRYINT","LIVE","LEAF",1,1,NA,3,1
"11708","QHI","KO","CTL",1,2014,"SALARC","LIVE","LEAF",2,1,NA,1,9
"11709","QHI","KO","CTL",1,2014,"XXXothermoss","LIVE","LEAF",2,1,NA,1,1
"11710","QHI","KO","CTL",1,2014,"XXXotherfungus","LIVE","LEAF",2,1,NA,1,1
"11711","QHI","KO","CTL",1,2014,"ALOALP","LIVE","LEAF",3,1,NA,1,38
"11712","QHI","KO","CTL",1,2014,"DRYINT","LIVE","LEAF",3,1,NA,1,1
"11713","QHI","KO","CTL",1,2014,"ALOALP","STANDINGDEAD","LEAF",3,1,NA,1,1
"11714","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,3,1,NA,1,1
"11715","QHI","KO","CTL",1,2014,"ALOALP","LIVE","LEAF",4,1,NA,2,153
"11716","QHI","KO","CTL",1,2014,"DRYINT","LIVE","LEAF",4,1,NA,2,1
"11717","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,4,1,NA,1,1
"11718","QHI","KO","CTL",1,2014,"ASTUMB","LIVE","LEAF",4,1,NA,1,1
"11719","QHI","KO","CTL",1,2014,"ALOALP","LIVE","LEAF",5,1,NA,1,1
"11720","QHI","KO","CTL",1,2014,"DRYINT","LIVE","LEAF",5,1,NA,1,1
"11721","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,5,1,NA,1,1
"11722","QHI","KO","CTL",1,2014,"XXXpeltigera","LIVE","LEAF",5,1,NA,1,1
"11723","QHI","KO","CTL",1,2014,"ALOALP","STANDINGDEAD","LEAF",6,1,NA,1,135
"11724","QHI","KO","CTL",1,2014,"DRYINT","LIVE","LEAF",6,1,NA,2,1
"11725","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,6,1,NA,1,1
"11726","QHI","KO","CTL",1,2014,"DRYINT","LIVE","LEAF",7,1,NA,3,19
"11727","QHI","KO","CTL",1,2014,"DRYINT","LIVE","STEM",8,1,NA,1,13
"11728","QHI","KO","CTL",1,2014,"XXXcrustous","LIVE","LEAF",8,1,NA,1,1
"11729","QHI","KO","CTL",1,2014,"XXXothermoss","LIVE","LEAF",8,1,NA,1,1
"11730","QHI","KO","CTL",1,2014,"XXXbareground",NA,NA,8,1,NA,1,1
"11731","QHI","KO","CTL",1,2014,"ALOALP","LIVE","LEAF",9,1,NA,1,390
"11732","QHI","KO","CTL",1,2014,"DRYINT","LIVE","LEAF",9,1,NA,3,1
"11733","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,9,1,NA,1,1
"11734","QHI","KO","CTL",1,2014,"XXXbareground",NA,NA,10,1,NA,1,1
"11735","QHI","KO","CTL",1,2014,"ALOALP","LIVE","LEAF",1,2,NA,1,130
"11736","QHI","KO","CTL",1,2014,"ALOALP","STANDINGDEAD","LEAF",1,2,NA,1,1
"11737","QHI","KO","CTL",1,2014,"DRYINT","LIVE","LEAF",1,2,NA,1,1
"11738","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,1,2,NA,1,1
"11739","QHI","KO","CTL",1,2014,"ALOALP","LIVE","LEAF",2,2,NA,1,354
"11740","QHI","KO","CTL",1,2014,"DRYINT","LIVE","LEAF",2,2,NA,1,1
"11741","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,2,2,NA,1,1
"11742","QHI","KO","CTL",1,2014,"ALOALP","LIVE","LEAF",3,2,NA,1,51
"11743","QHI","KO","CTL",1,2014,"DRYINT","LIVE","LEAF",3,2,NA,3,1
"11744","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,3,2,NA,1,1
"11745","QHI","KO","CTL",1,2014,"ALOALP","LIVE","FLOWER",4,2,NA,1,76
"11746","QHI","KO","CTL",1,2014,"ALOALP","LIVE","LEAF",4,2,NA,1,1
"11747","QHI","KO","CTL",1,2014,"ALOALP","STANDINGDEAD","LEAF",4,2,NA,1,1
"11748","QHI","KO","CTL",1,2014,"DRYINT","LIVE","LEAF",4,2,NA,1,1
"11749","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,4,2,NA,1,1
"11750","QHI","KO","CTL",1,2014,"ALOALP","LIVE","LEAF",5,2,NA,2,103
"11751","QHI","KO","CTL",1,2014,"DRYINT","LIVE","LEAF",5,2,NA,1,1
"11752","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,5,2,NA,1,1
"11753","QHI","KO","CTL",1,2014,"SALARC","LIVE","LEAF",5,2,NA,1,1
"11754","QHI","KO","CTL",1,2014,"FESBAF","LIVE","LEAF",6,2,NA,1,24
"11755","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,6,2,NA,1,1
"11756","QHI","KO","CTL",1,2014,"XXXothermoss","LIVE","LEAF",6,2,NA,1,1
"11757","QHI","KO","CTL",1,2014,"SALARC","LIVE","LEAF",7,2,NA,1,134
"11758","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,7,2,NA,1,1
"11759","QHI","KO","CTL",1,2014,"DRYINT","LIVE","STEM",8,2,NA,1,11
"11760","QHI","KO","CTL",1,2014,"XXXbareground",NA,NA,8,2,NA,1,1
"11761","QHI","KO","CTL",1,2014,"XXXothermoss","LIVE","LEAF",8,2,NA,1,1
"11762","QHI","KO","CTL",1,2014,"XXXcrustous","LIVE","LEAF",8,2,NA,1,1
"11763","QHI","KO","CTL",1,2014,"DRYINT","LIVE","LEAF",9,2,NA,3,20
"11764","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,9,2,NA,1,1
"11765","QHI","KO","CTL",1,2014,"ALOALP","LIVE","LEAF",10,2,NA,1,356
"11766","QHI","KO","CTL",1,2014,"XXXbareground",NA,NA,10,2,NA,1,1
"11767","QHI","KO","CTL",1,2014,"XXXfeces",NA,NA,10,2,NA,1,1
"11768","QHI","KO","CTL",1,2014,"ALOALP","LIVE","LEAF",1,3,NA,2,366
"11769","QHI","KO","CTL",1,2014,"DRYINT","LIVE","LEAF",1,3,NA,1,1
"11770","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,1,3,NA,1,1
"11771","QHI","KO","CTL",1,2014,"DRYINT","LIVE","LEAF",2,3,NA,3,21
"11772","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,2,3,NA,1,1
"11773","QHI","KO","CTL",1,2014,"DRYINT","LIVE","LEAF",3,3,NA,3,235
"11774","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,3,3,NA,1,1
"11775","QHI","KO","CTL",1,2014,"ALOALP","LIVE","LEAF",4,3,NA,1,29
"11776","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,4,3,NA,1,1
"11777","QHI","KO","CTL",1,2014,"ALOALP","STANDINGDEAD","LEAF",4,3,NA,2,1
"11778","QHI","KO","CTL",1,2014,"ALOALP","LIVE","LEAF",5,3,NA,1,23
"11779","QHI","KO","CTL",1,2014,"THASUB","LIVE","LEAF",5,3,NA,1,1
"11780","QHI","KO","CTL",1,2014,"DRYINT","LIVE","LEAF",5,3,NA,1,1
"11781","QHI","KO","CTL",1,2014,"XXXpeltigera","LIVE","LEAF",6,3,NA,3,17
"11782","QHI","KO","CTL",1,2014,"ALOALP","LIVE","LEAF",7,3,NA,4,71
"11783","QHI","KO","CTL",1,2014,"DRYINT","LIVE","LEAF",7,3,NA,1,1
"11784","QHI","KO","CTL",1,2014,"CETCUC","LIVE","LEAF",7,3,NA,1,1
"11785","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,7,3,NA,1,1
"11786","QHI","KO","CTL",1,2014,"ALOALP","LIVE","LEAF",8,3,NA,1,358
"11787","QHI","KO","CTL",1,2014,"POLBIS","LIVE","LEAF",8,3,NA,1,1
"11788","QHI","KO","CTL",1,2014,"XXXcrustous","LIVE","LEAF",8,3,NA,1,1
"11789","QHI","KO","CTL",1,2014,"XXXbareground",NA,NA,8,3,NA,1,1
"11790","QHI","KO","CTL",1,2014,"XXXothermoss","LIVE","LEAF",8,3,NA,1,1
"11791","QHI","KO","CTL",1,2014,"FESBAF","LIVE","LEAF",9,3,NA,1,130
"11792","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,9,3,NA,1,1
"11793","QHI","KO","CTL",1,2014,"XXXbareground",NA,NA,9,3,NA,1,1
"11794","QHI","KO","CTL",1,2014,"ALOALP","LIVE","LEAF",10,3,NA,3,369
"11795","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,10,3,NA,1,1
"11796","QHI","KO","CTL",1,2014,"XXXbareground",NA,NA,10,3,NA,1,1
"11797","QHI","KO","CTL",1,2014,"THASUB","LIVE","LEAF",10,3,NA,2,1
"11798","QHI","KO","CTL",1,2014,"CETISL","LIVE","LEAF",10,3,NA,1,1
"11799","QHI","KO","CTL",1,2014,"SALARC","LIVE","STEM",1,4,NA,1,20
"11800","QHI","KO","CTL",1,2014,"SALARC","LIVE","LEAF",1,4,NA,2,1
"11801","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,1,4,NA,1,1
"11802","QHI","KO","CTL",1,2014,"ALOALP","STANDINGDEAD","LEAF",2,4,NA,2,133
"11803","QHI","KO","CTL",1,2014,"DRYINT","LIVE","LEAF",2,4,NA,2,1
"11804","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,2,4,NA,1,1
"11805","QHI","KO","CTL",1,2014,"ALOALP","LIVE","LEAF",3,4,NA,2,59
"11806","QHI","KO","CTL",1,2014,"DRYINT","LIVE","LEAF",3,4,NA,3,1
"11807","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,3,4,NA,1,1
"11808","QHI","KO","CTL",1,2014,"ALOALP","LIVE","LEAF",4,4,NA,2,381
"11809","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,4,4,NA,1,1
"11810","QHI","KO","CTL",1,2014,"ALOALP","LIVE","LEAF",5,4,NA,3,375
"11811","QHI","KO","CTL",1,2014,"DRYINT","LIVE","LEAF",5,4,NA,3,1
"11812","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,5,4,NA,1,1
"11813","QHI","KO","CTL",1,2014,"DRYINT","LIVE","LEAF",6,4,NA,2,20
"11814","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,6,4,NA,1,1
"11815","QHI","KO","CTL",1,2014,"XXXothermoss","LIVE","LEAF",6,4,NA,1,1
"11816","QHI","KO","CTL",1,2014,"DRYINT","LIVE","LEAF",7,4,NA,2,24
"11817","QHI","KO","CTL",1,2014,"XXXbareground",NA,NA,7,4,NA,1,1
"11818","QHI","KO","CTL",1,2014,"XXXothermoss","LIVE","LEAF",7,4,NA,1,1
"11819","QHI","KO","CTL",1,2014,"XXXcrustous","LIVE","LEAF",7,4,NA,1,1
"11820","QHI","KO","CTL",1,2014,"ALOALP","LIVE","LEAF",8,4,NA,3,49
"11821","QHI","KO","CTL",1,2014,"ALOALP","STANDINGDEAD","LEAF",8,4,NA,1,1
"11822","QHI","KO","CTL",1,2014,"XXXbareground",NA,NA,8,4,NA,1,1
"11823","QHI","KO","CTL",1,2014,"XXXcrustous","LIVE","LEAF",8,4,NA,1,1
"11824","QHI","KO","CTL",1,2014,"ALOALP","STANDINGDEAD","LEAF",9,4,NA,2,128
"11825","QHI","KO","CTL",1,2014,"DRYINT","LIVE","STEM",9,4,NA,1,1
"11826","QHI","KO","CTL",1,2014,"XXXbareground",NA,NA,9,4,NA,1,1
"11827","QHI","KO","CTL",1,2014,"XXXcrustous","LIVE","LEAF",9,4,NA,1,1
"11828","QHI","KO","CTL",1,2014,"ALOALP","STANDINGDEAD","LEAF",10,4,NA,1,127
"11829","QHI","KO","CTL",1,2014,"DRYINT","LIVE","LEAF",10,4,NA,2,1
"11830","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,10,4,NA,1,1
"11831","QHI","KO","CTL",1,2014,"OXYMAY","LIVE","LEAF",1,5,NA,2,242
"11832","QHI","KO","CTL",1,2014,"DRYINT","LIVE","LEAF",1,5,NA,2,1
"11833","QHI","KO","CTL",1,2014,"ALOALP","LIVE","LEAF",1,5,NA,2,1
"11834","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,1,5,NA,1,1
"11835","QHI","KO","CTL",1,2014,"ALOALP","STANDINGDEAD","LEAF",2,5,NA,2,29
"11836","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,2,5,NA,1,1
"11837","QHI","KO","CTL",1,2014,"FESBAF","LIVE","LEAF",2,5,NA,2,1
"11838","QHI","KO","CTL",1,2014,"ASTUMB","LIVE","LEAF",2,5,NA,1,1
"11839","QHI","KO","CTL",1,2014,"SALARC","LIVE","LEAF",3,5,NA,1,344
"11840","QHI","KO","CTL",1,2014,"FESBAF","LIVE","LEAF",3,5,NA,1,1
"11841","QHI","KO","CTL",1,2014,"DRYINT","LIVE","LEAF",3,5,NA,2,1
"11842","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,3,5,NA,1,1
"11843","QHI","KO","CTL",1,2014,"ALOALP","STANDINGDEAD","LEAF",4,5,NA,3,357
"11844","QHI","KO","CTL",1,2014,"DRYINT","LIVE","LEAF",4,5,NA,3,1
"11845","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,4,5,NA,1,1
"11846","QHI","KO","CTL",1,2014,"XXXpeltigera","LIVE","LEAF",5,5,NA,1,1
"11847","QHI","KO","CTL",1,2014,"ALOALP","LIVE","LEAF",5,5,NA,1,240
"11848","QHI","KO","CTL",1,2014,"DRYINT","LIVE","LEAF",5,5,NA,3,1
"11849","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,5,5,NA,1,1
"11850","QHI","KO","CTL",1,2014,"XXXcladonia","LIVE","LEAF",6,5,NA,1,127
"11851","QHI","KO","CTL",1,2014,"DRYINT","LIVE","LEAF",6,5,NA,1,1
"11852","QHI","KO","CTL",1,2014,"THASUB","LIVE","LEAF",6,5,NA,1,1
"11853","QHI","KO","CTL",1,2014,"DRYINT","LIVE","STEM",6,5,NA,1,1
"11854","QHI","KO","CTL",1,2014,"DRYINT","LIVE","LEAF",7,5,NA,2,22
"11855","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,7,5,NA,1,1
"11856","QHI","KO","CTL",1,2014,"DRYINT","LIVE","LEAF",8,5,NA,1,15
"11857","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,8,5,NA,1,1
"11858","QHI","KO","CTL",1,2014,"XXXothermoss","LIVE","LEAF",8,5,NA,1,1
"11859","QHI","KO","CTL",1,2014,"XXXcrustous","LIVE","LEAF",9,5,NA,1,9
"11860","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,9,5,NA,1,1
"11861","QHI","KO","CTL",1,2014,"XXXbareground",NA,NA,9,5,NA,1,1
"11862","QHI","KO","CTL",1,2014,"XXXothermoss","LIVE","LEAF",9,5,NA,1,1
"11863","QHI","KO","CTL",1,2014,"DRYINT","LIVE","LEAF",10,5,NA,2,19
"11864","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,10,5,NA,1,1
"11865","QHI","KO","CTL",1,2014,"CETCUC","LIVE","LEAF",10,5,NA,1,1
"11866","QHI","KO","CTL",1,2014,"ALOALP","STANDINGDEAD","LEAF",1,6,NA,1,238
"11867","QHI","KO","CTL",1,2014,"DRYINT","LIVE","LEAF",1,6,NA,3,1
"11868","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,1,6,NA,1,1
"11869","QHI","KO","CTL",1,2014,"ALOALP","LIVE","LEAF",2,6,NA,1,1
"11870","QHI","KO","CTL",1,2014,"SALARC","LIVE","LEAF",2,6,NA,1,235
"11871","QHI","KO","CTL",1,2014,"ALOALP","STANDINGDEAD","LEAF",2,6,NA,1,1
"11872","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,2,6,NA,1,1
"11873","QHI","KO","CTL",1,2014,"FESBAF","LIVE","LEAF",3,6,NA,1,346
"11874","QHI","KO","CTL",1,2014,"DRYINT","LIVE","LEAF",3,6,NA,3,1
"11875","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,3,6,NA,1,1
"11876","QHI","KO","CTL",1,2014,"ALOALP","LIVE","LEAF",4,6,NA,3,35
"11877","QHI","KO","CTL",1,2014,"ALOALP","STANDINGDEAD","LEAF",4,6,NA,2,1
"11878","QHI","KO","CTL",1,2014,"DRYINT","LIVE","LEAF",4,6,NA,1,1
"11879","QHI","KO","CTL",1,2014,"XXXlitter","LITTER",NA,4,6,NA,1,1
"11880","QHI","KO","CTL",1,2014,"ALOALP","LIVE","LEAF",5,6,NA,3,105
"11881","QHI","KO","CTL",1,2014,"DRYINT","LIVE","LEAF",5,6,NA,4,1
